drug	V1	V2	V3	V4	V5	V6	V7	V8
erythromycin_ethylsuccinate	-5.55015119726	-6.69897479848	-2.16474941853	4.85576882932	-5.80962207041	-1.42722082409	0.0174971140928	-0.785962468892
benzoyl_peroxide_erythromycin	11.5914421263	0.863107231357	-3.82967485051	-4.71033818364	-2.09630564486	-2.62397288842	6.06972586995	1.87180566303
insulin_human_isophane__nph_	8.63819360287	-0.88518149248	1.77203543099	-8.60320211762	-8.14315260345	-5.27842192588	0.264615887917	2.51077563781
colchicine	-4.66206037131	-0.00225529907362	-1.28477038749	-13.3015491531	4.04074051449	-2.9888397458	-0.174380119248	-1.57127697032
cough_cold_combination	-27.2203115397	-3.48175484703	8.57741446995	3.21205637837	4.6907407833	3.0150818132	3.62366860173	-1.79341567762
isotretinoin	3.67383187237	9.11926073276	11.91056621	3.24475431269	-0.925102843575	-2.75481909179	-3.88754373487	2.5407024627
bimatoprost	-3.99995934509	8.81014811058	0.740335625509	-4.97212043711	-3.92804146265	-3.65683064189	-3.70608590582	3.20505363205
cpm_pse_hcl	-20.1688798707	-4.2510471218	1.68006099088	-5.40725752462	-1.66609493661	2.77827873735	3.06829292505	-2.3541072956
cpm_hydrocod_bit_pse_hcl	-29.9801077276	-3.87676121716	11.5311891842	2.27276500481	-3.61094185692	5.8524212032	0.213006256944	-8.1830154446
olanzapine	8.26786578834	2.988874544	0.522142198684	6.06162973321	-0.399155692514	-6.90550891586	-0.408172351431	-0.830134733958
pramipexole_dihydrochloride	1.39623085526	-9.57979522919	0.133952698659	11.8001749118	5.27962299805	-3.25645566006	-4.25892343762	0.335582670408
colesevelam_hydrochloride	-15.1762639631	6.8718657682	-7.56145141779	6.0559407673	8.71081629129	-4.52876667082	-0.222696645602	5.62871369911
zolmitriptan	4.78088521494	3.23055337507	3.13122180946	5.28937156503	-0.448441264385	-3.29671976106	-1.25246531444	-0.172592997834
anastrozole	10.9517164499	5.32627446295	-0.538363997352	0.863841891715	-2.10652402749	0.523180926931	-4.95811654782	0.495287159225
tamsulosin_hydrochloride	7.75722137184	-4.41305712416	-0.295001170428	7.09749297499	3.73673677767	-3.10364437186	-1.12041368246	-3.22168479844
halobetasol_propionate	-1.07839451941	11.1504135575	-7.80381023612	4.1400605799	4.07601092036	1.73328441635	1.87738597353	-1.96509987125
nepafenac	0.670831481419	4.18081254754	-1.86987194657	6.4472186747	-7.70916160689	0.728561299634	-6.12060954698	0.863984724395
flunisolide	11.3103063768	-8.08111863738	7.68997790425	-4.22914143037	-13.046441201	-9.33665571362	10.6100679079	1.60820332526
calcitonin__salmon_	1.5172046341	0.60456714937	-0.969670589238	7.63413984229	-2.30373979136	-2.15092118939	1.96999523013	-0.50337865226
atomoxetine_hydrochloride	1.34713698882	3.23383649129	-0.552445263526	8.07200106907	6.37442976237	-4.05205955887	-4.55049005279	-5.82029972045
zaleplon	8.08605637884	13.1398979908	9.53022486612	6.03675208942	3.24933558996	-6.71944516783	-3.8930307892	-7.32247859908
brimonidine_tartrate	1.5736165829	8.0687386287	-1.37681139237	-7.77734008165	-2.09789292982	-1.4809112151	-2.34737757639	-0.274594222461
guaifenesin	-3.96151929474	-4.31146127634	-1.93171669111	-0.921604713021	0.0473805120309	3.23917392269	5.39532503509	-6.01597897692
levetiracetam	4.59708712023	0.845749654321	-2.71923804567	2.60376952426	1.17673931852	-5.76370804635	-1.79110462174	1.86171072292
penciclovir	6.32222437765	6.55653172556	-9.48371047066	7.98540719658	4.3901507754	3.72412487077	2.20058408575	-1.90785723995
aspirin_butalbital_caffeine	-3.019128587	5.58917680928	4.00284830948	0.572849681669	-4.08600487005	-7.53749709119	-0.741924144682	0.771147298899
megestrol_acetate	-5.65280489265	2.91203785536	-8.12975856628	-6.83808623725	1.51823215366	-7.14413948298	0.585877882289	-4.39499048263
bisoprolol_fumarate_hydrochlorothiazide	-18.5444690087	-0.917436369471	-0.60319792526	-2.8426751415	5.03913870319	-2.23373738878	-7.32023667334	0.379024861246
tegaserod_maleate	-5.63782681586	1.51039545269	-10.9100510393	10.8605523831	6.12863901568	-3.18566017072	1.34619469559	-9.29429383684
oxaprozin	-8.22657472197	-0.339721626936	-11.4758828499	4.06699979986	9.68675140366	1.29116127051	-4.81795529252	2.33110326139
chlordiazepoxide_hydrochloride_clidinium_bro	-21.8736383362	0.763113539543	2.47693541159	1.12731244596	-5.30688827592	3.31288835444	1.79042954097	-3.64565679766
quinapril_hydrochloride	-2.15030302297	6.26242637446	-7.74755327925	-2.21805027223	-1.16258119025	0.879786676523	-0.815342138107	4.0793042532
multivitamin_and_fluoride	9.92107411945	12.3545087351	-8.96536843698	-3.0678382896	-6.80655220862	5.27064525016	13.0912106621	-5.25716154086
clindamycin_phosphate_tretinoin	-10.3654495243	25.9771817364	-0.607630804104	3.23095791733	-1.76799776962	-1.65356869722	-5.28638306971	5.90812772186
clomiphene_citrate	16.1231956206	12.6901758191	-7.17894925759	-0.553289977897	-0.223717558835	3.33942275971	-3.25472385263	-4.99244073033
cefixime	-21.7536749972	9.5232934945	9.09064783855	1.88718339175	-8.12745826961	-2.59372668395	-2.96200095035	1.40137038773
norethindrone_acetate	4.93103596081	8.01563945169	-0.399265644305	-3.57616851582	5.30331635527	-2.87665936096	6.72613640511	0.196067969889
chlorpheniramine_tannate_phenylephrine_tanna	-11.9749775487	1.21516802781	-5.6724591106	0.865214306517	-3.11353923264	2.40694269822	1.62114947373	1.23896711029
timolol_maleate	-0.384248504695	4.58936717918	-1.76011434473	-7.6645416582	-1.64384929773	-0.263298488606	-5.33466024275	-2.16308343738
dapsone	1.85954814214	19.4936188086	4.228231223	4.80525057558	-1.70242987805	-0.880077407417	-7.74999674658	0.54502639911
amoxicillin;clarithromycin;lansoprazole	-19.5883984782	5.47343753457	0.0787553280005	-11.4907922102	-10.7231436279	-2.58406611119	5.88811450494	-0.639422149248
ethinyl_estradiol_ferrous_fum_norethindrone_	-17.0039419593	25.0046283339	-2.24088309597	4.65361845755	-1.56341270296	-1.64365497221	-1.45566835358	3.30337065011
nebivolol_hydrochloride	-21.6089665559	4.66939135349	-3.19502461719	7.70537989125	-3.47460820601	-2.24174257842	-2.47734828765	3.34895376281
cream__multi_ingredient	0.0522503726719	17.2076517918	8.35494625107	5.77974730701	-1.31634130663	-5.24537599816	-2.40274211209	2.58977247596
rosiglitazone_maleate	-7.36878862963	-1.64513744852	-5.11330730603	-4.35428305046	-3.12186315575	-6.40790550609	-3.32780271155	-0.718548539163
labetalol_hydrochloride	-0.104690002306	4.15423114922	-3.01761950936	-8.76443188291	-0.385443029418	-3.80197846298	-4.41487020846	2.27339813878
liothyronine_sodium	11.0010454669	6.66277230474	14.888776061	9.90938659987	-7.78740320991	-7.91460440551	-0.278945949393	1.0348781495
bpm_pse_hcl	-29.7675604709	-2.51954566706	7.66084395771	-8.76463874414	8.48095613053	5.203347928	8.11125115421	-4.93483295525
needle	1.32321957146	0.138976735564	-18.4404883734	2.8909380771	2.12830570027	-10.2753993181	-5.96172686066	-1.61667285479
butoconazole_nitrate	-17.0596956176	14.1850047357	-4.72116193537	-5.57744120505	-0.827004023437	-1.65058521478	0.966095645581	-1.80690852367
niacin	0.881214139623	0.0612681725576	-1.15891757731	3.9656060544	-0.524403210755	-6.80776205644	-1.26957764021	8.4243663662
atovaquone_proguanil_hydrochloride	20.7165644382	21.9357576107	12.5158988023	-4.51855322831	-2.99244357733	4.10631270833	-0.118797999277	-5.80328843952
tamoxifen_citrate	11.2232381946	8.20939175906	-1.44244119592	-1.28013792697	-0.54507536575	2.4450537408	-6.99256186886	0.118178073364
cholestyramine	6.50158872859	-8.56321866743	-4.42619876459	5.84074690437	0.418602276622	-1.18814948696	-0.79384975611	6.21513495489
glucose_meter	1.68828263352	-3.20778563294	0.626307451228	-13.9973810162	9.18259130419	-4.12650103843	4.77859270813	14.8489022345
meperidine_hydrochloride	-21.8182715448	-3.08388756462	17.874405961	-5.9060323647	6.33771477456	-2.06472157393	-2.44571628947	-5.69008366267
progesterone__micronized	10.4423622027	6.06203439801	19.6384548209	11.0441851988	-9.55493524888	-4.28988592494	-1.56476548805	-5.87827233216
tacrolimus	8.30900802261	16.3186492834	4.76330129876	-2.21645275256	-1.3728584953	-1.16576587373	-6.86516296132	-1.93458557304
doxepin_hydrochloride	-1.82818511601	-2.16588205555	4.75643885858	6.98835030533	1.4690036732	-8.87912482098	-2.3656799597	-2.28920077348
ammonium_lactate	5.35064437044	15.9249889026	-16.6305161139	0.245966801548	11.0877167633	-3.46616801311	3.61442132882	-15.5035998307
meperidine_hcl_promethazine_hcl	-28.5247407566	-1.92577147958	18.8091192946	-10.2208196277	8.61207145283	3.53985963866	-0.157910995209	-7.32097666591
gemfibrozil	1.46062648136	-16.3531728844	-1.31215112451	1.94263039481	-7.42027957279	-3.61889539655	2.4275050312	2.31882529441
dexlansoprazole	-18.3120467727	10.3235336923	3.11210285209	1.79823486654	-2.29618821017	-4.2640295663	0.538505856457	10.0785749361
diclofenac_potassium	-18.5211578376	0.703679277669	-1.15054452121	1.31852029515	3.07937961737	1.04917015769	-6.70916232388	-0.850783258485
orphenadrine_citrate	-1.65456813162	-5.53676590101	-12.2691488289	11.4194383181	0.173264617769	-0.0967269942853	-9.69784992311	-0.458886248779
hydrocortisone_butyrate	-3.7748004917	24.8667774005	5.07133968254	-5.14262710637	-2.4788967015	-3.21525660295	-1.5772868774	2.08616554764
estradiol_norethindrone_acetate	-10.7778157073	8.51007375002	18.5176759339	5.94539064708	3.06949023405	-5.86373666659	-1.05164966851	-1.04319212047
ethinyl_estradiol;ethinyl_estradiol_levonorg	1.87363228548	7.26363974828	-3.52345704927	11.4343439561	5.00999390092	-7.66654242013	2.81873672694	2.16547885962
atropine_sulf_hyoscyamine_sulf_pb_scop_hydro	-11.661475354	3.79624256082	1.70665906007	-7.39505027433	-9.41540804425	-4.3501798184	9.08991614968	1.69827212799
omega-3-acid_ethyl_esters	-10.0706142671	10.9757816431	-11.3164903569	9.85342783791	-1.61326699606	-7.64309525709	5.24041870779	-3.79297476426
irbesartan	-3.46774963203	8.40798097411	-7.91202093841	-1.12770247897	0.347194860958	-1.97660713314	0.507824109532	6.6776576392
eletriptan_hydrobromide	1.12716325192	6.90077849298	2.33464100191	6.35134513456	3.50241777593	-2.06096278489	-5.15163659812	1.61056999967
cefaclor	-9.62730935899	-11.2322211623	-2.1162888945	5.7526800095	-3.68155517859	8.55759728166	3.9738061988	0.468626167843
ciprofloxacin_hydrochloride_hydrocortisone	8.10179549621	8.79056182823	-7.55310997516	1.54482395831	-0.716761796537	-2.51589709953	-0.927979194418	-3.10645409099
belladonna_alkaloids_and_analgesics	-30.8550802868	1.39574367045	12.6617513964	-4.78533505272	1.13583653849	9.18109699973	1.18278077411	-10.2874165207
cpm_methscopolamine_nitrate_phenyleph_hcl	-26.8470263325	-0.86338589965	11.9102070371	2.67983518667	-2.75431699337	0.790899511623	-5.86231220278	0.412649028557
tazarotene	8.99481500311	20.699572354	0.121298213728	0.113851435497	3.47288021297	-3.11236794112	-2.78627328673	-3.58810989475
ropinirole_hydrochloride	-3.19595333651	-16.562061883	-6.67895203653	13.1777611399	7.09048298796	-5.32790022722	-0.116107645506	0.085571538342
dm_hydrobrom_gg_pse_hcl	-28.5549127376	1.38481591101	9.82007096259	-7.64400060713	3.90829410586	1.25256967074	-6.74271959556	-2.08406382167
mesalamine	9.3445831761	7.90855204749	-7.5254207004	5.26987064749	1.31672406179	-0.654552863962	-2.36264384642	2.18003020047
triazolam	1.37543105553	-0.356865505909	18.0506780025	9.79266582924	-4.87765255967	-14.5959191814	-0.523262915775	-1.82414856278
dicloxacillin_sodium	22.7428623654	5.9676305755	7.37891005951	-4.62631256408	-2.28857575687	-0.661213487527	-3.82127776696	1.23113066046
adapalene_benzoyl_peroxide	-3.10999297071	23.3726320163	1.5263614849	0.819381073759	-0.753499055576	-0.128385931584	-2.94674184783	1.33598830158
insulin_lispro__recombinant	3.41562785713	-4.53589979943	-7.1968428699	-4.23008380236	-0.123635573491	-7.43754275554	-6.49109556652	7.82986515683
insulin_aspart__recombinant	1.91148782939	-5.7673672814	-10.1659357542	-4.33178615219	1.81525425462	-5.48409813579	-6.00540047199	2.16269456406
fluorometholone	3.66911046205	3.62126971547	5.88124333373	-2.33241175635	-0.638529208777	4.04771058811	1.73674570025	0.0621396011127
aluminum_chloride	19.2442717773	10.2651829316	-3.04253848151	-0.420237539239	4.82528022223	2.98582678355	-7.400629455	0.361116879082
allopurinol	-5.04317628711	-7.98115853234	-5.04986901988	-2.93578331175	-4.04493775469	-5.15132092602	-2.61273209041	-2.09292617172
fluorouracil	5.89594744941	10.7514007489	9.14367066504	6.29814395467	2.08257848099	-3.52589186041	4.63792097254	-4.99492606824
lidocaine_prilocaine	12.4826910884	19.3844815131	-3.05124465173	0.840483510136	-0.0544423108074	-0.290979167596	2.55459320325	-3.8263021369
ciprofloxacin_ciprofloxacin_hydrochloride	-9.38456660671	20.4278528157	-2.69599405195	7.31828046055	-2.64283218899	-4.37236055977	2.32185025712	2.84506423258
desvenlafaxine_succinate	-19.4673856305	0.407243320087	5.39021777335	17.6516579393	1.05330261253	-3.29499224302	-2.44765484279	-0.61304799126
sitagliptin_phosphate	-6.06037673348	-0.922672288346	-17.4778860168	-1.64641606908	1.49358062256	-11.3896309371	-0.25473102934	4.31846872811
risperidone	9.07384075069	-0.804991463198	-4.22451598554	3.79368125502	0.632757371154	-8.54631165159	-0.375287197401	1.78064927468
esterified_estrogens_methyltestosterone	-18.9867503904	-7.28867543542	13.8710409675	4.49199616813	-2.83847537835	-5.62200390907	-1.4202197172	-2.83443906673
piroxicam	8.03570048408	-7.00626562578	5.4868806904	-7.1434947745	2.75978688886	0.122924209924	-3.7723360263	5.38455408903
donepezil_hydrochloride	-3.75794941755	2.01958506848	0.152481690074	0.168208726988	-0.906649167725	-4.36731658253	-0.684277588652	-4.26267054401
urea	0.734989548393	21.9497594586	1.42936287491	-2.43045968071	4.10135984889	-1.22475238335	-0.7603522111	-2.23578547912
benazepril_hydrochloride	-13.581621389	-3.23571992097	6.55127914389	-9.12005823865	-2.39624066285	-5.68053140585	0.45333390907	4.37020845069
misoprostol	16.2780916566	10.9773827089	7.50711917955	-0.506136174705	2.49934092946	-3.05173163696	-5.28099734821	-5.15219194644
cyanocobalamin	-16.3068883438	-2.50971963812	3.68944823322	4.6180625506	5.16879867243	-6.77889711507	13.8345756276	0.337771514684
codeine_phos_phenyleph_hcl_promethazine_hcl	-5.01796761409	-5.73664729439	-3.84569984617	2.99135797122	-10.0197972063	-1.35456816589	4.35294307306	4.35309628036
solifenacin_succinate	-7.24349131502	0.317205226174	-7.43727024577	11.9861431601	3.38049591603	-1.58648112846	-4.78359407791	-1.25127002989
spacer__inhalation	22.01275913	-0.0672364862155	9.39614541174	-11.7895609129	-2.29684927977	-5.40030129572	7.65429089064	6.78907804692
hydrochlorothiazide_olmesartan_medoxomil	-23.4731385414	7.81044528152	0.0513621431625	-4.91090641355	-2.31744108622	-2.62971146972	-7.87654882563	3.06380184117
lactulose	-5.27421558717	1.27438550555	-4.08358938791	-7.17473083216	-7.64179516495	-10.5528189658	8.55810301244	-1.12522278434
isosorbide_mononitrate	-4.82873132382	-10.676222385	-14.9567823394	1.28224738286	-0.940931388502	-6.48675909462	-0.0593599719633	-1.40180032217
varicella_virus_vaccine	8.81159259628	-5.51057049707	7.32736643511	-1.89167867522	7.09771537964	1.86211884657	16.7949133321	-12.2644354615
divalproex_sodium	4.76889026919	-3.95650059664	-4.24806803946	5.29896242089	2.2915016882	-8.41300739571	1.47753918566	0.908899599568
lisdexamfetamine_dimesylate	-15.6941229916	14.4936579736	9.38512544517	5.80257714356	8.69890927592	-3.72047410253	-14.7617360687	-2.50772411094
phentermine_hydrochloride	-8.91381716111	-6.38013000933	-4.24353912595	5.43983097093	3.97452545236	-3.97217771252	-8.21921286496	-5.00367650554
glyburide	2.10957115164	-8.07835555325	-6.19581844431	-2.46237460186	-9.73887427761	-5.18141393967	0.28645031921	0.0492767406388
magnesium_sulfate_potassium_sulfate_sodium_s	-6.01208193147	11.9740232178	0.76110864096	5.03093753783	-2.66435884574	1.64264931115	0.21765735193	3.06829284743
methotrexate_sodium	8.60473760014	-0.928627861797	-1.32938516192	3.00576540819	-2.13960851232	-3.70048230669	-2.03706196744	-1.0451047083
betamethasone_valerate	1.27881853945	6.39596316227	-10.0880532459	0.0124823143788	2.68964869844	1.9703009436	0.404301845553	-8.93003304745
baclofen	1.7237585769	-10.4068378065	3.28618741995	1.95823155236	-2.4612086752	-12.7843314229	12.4309284599	0.510161741104
ampicillin	-10.8821638172	5.69132543213	-8.95125969411	0.626251725633	-9.36744594633	-2.77051434816	-0.120057239463	0.647894564498
fluticasone_furoate	-7.26800852344	17.0012772561	-2.00999487577	10.8717415143	-3.33240128441	0.535904849827	4.1723167776	-0.037347636851
famciclovir	1.18779259558	0.640507708158	-3.48002959767	9.75663023508	1.31874129915	1.72622019689	6.48478355608	-1.77066413014
morphine_sulfate	15.6618783141	-6.23887428326	1.8436880541	6.38639230611	-2.41666672008	-14.5023456353	5.19056470655	-5.8283178761
betamethasone_dipropionate	13.434519296	-1.14163453973	-4.78992793465	-0.518259322758	-1.86714092051	2.31066075591	-0.956208762066	-5.88971784639
na_phos__dibasic_na_phos__monobasic	-8.73344894457	6.65626620038	0.43134130615	7.03404857158	1.20450579263	0.498096616569	4.10727552949	3.66404298297
fentanyl	10.2435608506	-5.92417437563	-5.10060281294	8.48227669344	-4.73599797645	-11.0367872024	0.0959858081754	-2.54054220328
dextromethorphan_hydrobromide_guaifenesin	-27.1831619194	1.91389845734	2.92805773537	-4.2527476755	8.54420271345	-0.556044509787	-2.07108643165	-2.15408514714
olmesartan_medoxomil	-16.2410999777	10.1492635647	0.0162919838655	1.30464254571	-3.7541961543	-4.67889147221	-3.77382291593	5.39563430678
levalbuterol_tartrate	2.4285790352	10.8375205979	5.26298565993	8.48354957248	-14.1710699209	-9.11700205392	5.8660597508	7.46735760982
cetirizine_hcl_pse_hcl	-18.5159255717	-0.0879743793081	-4.96568089093	1.16346169859	-4.32557357063	6.01395254243	-3.31969201702	-16.2682751599
latanoprost	0.412009724769	4.52747790581	-3.03770957952	-12.299205651	-2.9191255573	-2.64107800061	-6.59152517797	-3.48319438422
telithromycin	-16.7078660643	1.38363570827	-1.52793668428	13.9291382417	1.21454810564	2.83962079149	-1.30790302034	0.925628609684
tiotropium_bromide	6.31202549558	-5.41239117113	-14.908752541	8.09547088038	3.37348025612	-10.2896108802	5.51940832542	1.41624643978
econazole_nitrate	13.571921387	15.2058182435	-2.49672889066	-8.05169391232	-8.47204449385	1.75285898635	0.977450559665	2.77533345635
thyroid	4.13616806977	3.79313991935	17.0486072249	17.3697072878	-12.0386267015	-9.38174037689	0.429967203082	-1.87454312877
clotrimazole	14.7024259401	2.28682930344	-12.8338434409	1.00299184078	0.87317103109	-4.95403166823	6.69180355748	-8.0953596445
beclomethasone_dipropionate	18.419102195	0.701929193188	8.33922323595	-7.48692887434	-7.41707493262	-11.4273732506	5.88462210747	0.332225384988
budesonide_formoterol_fumarate	3.42654859595	4.10703097177	-8.97543928001	8.00296473731	0.0986086748711	-5.14583383148	0.0675870779585	6.10561014029
benzoyl_peroxide	7.75435658561	18.9614105182	-2.82122216805	-2.74184508636	2.77693722988	-1.08465375528	-1.36494245284	-8.67482218052
aripiprazole	9.16529101139	3.32050592963	-3.91076643649	11.109344362	3.18178827678	-8.29391485976	-1.17902888926	2.48160104145
ramipril	-13.0698929026	11.1311487559	-7.48110733552	4.22858549685	-4.99998277931	-4.09907134666	9.26906154847	0.130211690389
k_cl_na_bicarb_na_cl_na_sulf_peg	11.158414859	-9.82943489724	7.58152540348	-14.6013359151	-5.46595509386	5.32065228443	-2.23349184929	1.83859728305
enalapril_maleate	-6.22693676077	-2.93675355531	-10.0653504487	-3.13260366781	-12.3485885772	1.30964683457	1.22353532703	-1.59594804837
digoxin	-0.650059888342	-1.32951827257	-4.17712675816	1.94850092959	-4.62111560991	-4.23629241006	0.48286528053	-0.845855625855
sulfacetamide_sodium_sulfur	6.32900799431	23.7489620071	2.92768834519	-2.80397216542	1.5477507395	1.41094242	-2.04089020748	-1.58811351296
glimepiride	-14.1549110039	-3.67604992044	-11.6554847455	-6.00002976833	2.31662135528	-6.95601564198	-9.30408863927	2.29062562298
valdecoxib	-1.91482841908	0.982182350194	-2.56779899166	4.88012470934	-2.21357975033	-1.92467419328	-1.30993346071	-5.53991849464
levalbuterol_hydrochloride	-10.7814009811	8.45667884088	-3.40492923379	10.7441727722	-12.0286741454	-0.723945313431	5.85682335876	5.26004678797
betamethasone_dipropionate__augmented	7.37745158187	12.7965896099	-9.26156783262	2.65334221415	-0.615416411774	2.6817226793	-1.99609301553	-3.0450574344
hydrocortisone_valerate	5.0350741413	16.5912302328	-12.7907440533	-1.45575407698	9.41872808053	1.76861433019	-1.46199447637	-3.40643134044
hydroxychloroquine_sulfate	6.92546543002	-0.0592572630033	-1.28151557954	2.14750378631	-1.22991545455	-4.88542510773	-1.57252601612	-0.266624712838
apap_dichloralphenazone_isometheptene_mucate	0.524527213333	-9.79724517956	8.24659074907	5.30818444992	0.347928261129	-7.71562021141	-11.3008809761	0.267714030609
hydromorphone_hydrochloride	17.7044395899	9.45886927436	5.9579249796	-5.75806259554	10.829162648	-8.95972445625	7.44230295119	-1.5288848175
hydrocortisone_acetate_pramoxine_hydrochlori	-15.7260108073	17.0738084057	2.595967991	2.6267988408	4.37157592543	-2.09127454596	-2.79581188016	-1.24030176003
azelaic_acid	14.6978452623	24.1646346812	2.36188343851	1.70121449369	1.05006111186	-0.0140062642074	-3.14292230439	-1.31264438394
pimecrolimus	10.1529542366	10.4418823098	-1.21276032793	5.11358160797	-4.41238059336	1.2998151469	-1.23833475514	-5.77783487232
mirtazapine	7.54565203315	-4.19284225765	-2.03516192428	3.09033324723	3.96153724028	-4.91468149464	-2.02346929759	-1.90815505967
levocetirizine_dihydrochloride	-23.0414675444	14.2498714628	-2.39691155252	5.70962092399	-3.31776406255	2.66995331382	9.50249265945	-2.81884975495
prednisolone	-6.72245563857	-7.8178912543	-3.94719530281	3.13163607213	-5.30078066603	0.516615800254	0.0633040590536	1.56951756883
desogestrel_ethinyl_estradiol;ethinyl_estrad	13.0258632778	5.67063199731	4.19954675932	-0.517974946521	3.95888644066	3.24473001022	-5.96707516256	2.2726015142
imiquimod	6.09573805358	15.8890188871	7.89925211267	5.07663918849	4.98086343364	-2.0993681192	-1.5795395564	1.16444741447
ibandronate_sodium	-13.0269649164	12.7765589257	-0.671128246649	11.7230069798	-2.77368687132	-0.422336106906	2.92897304699	-0.00559900666759
tetracycline_hydrochloride	7.97393675015	-6.90481070175	-1.01053810586	1.33073516318	-8.56162603668	2.19285295085	-1.09445953702	0.37280155428
rofecoxib	-1.97636491395	-3.17539750639	0.988820331434	0.636691218104	-2.37104909472	1.19415607721	1.28332017544	-0.269556618292
permethrin	-0.669179521542	-13.2065420801	-5.71472657833	5.38388766489	1.81720643304	-3.97317410795	6.31948506695	-1.52906121386
pioglitazone_hydrochloride	-4.74681135471	-4.74445577529	-10.244082403	-5.73276587159	-2.58275160397	-10.3876870364	-5.90812664278	4.03390682065
fluocinolone_acetonide	6.3635326547	18.4976893625	3.41924645326	-10.4842847143	1.04266585964	-6.72442198492	-2.62825045099	-3.73345145035
nortriptyline_hydrochloride	21.4919048824	-5.98438268178	5.63400084516	-6.47689595777	-3.16028478631	-5.03834740257	-1.76345156681	3.9086419353
dexamethasone_neomycin_sulfate_polymyxin_b_s	-7.47139681438	-5.87541106179	5.54877678393	-5.51929864709	-7.95984977371	4.36527332907	-0.176594133378	-2.19779147674
raloxifene_hydrochloride	-7.17226394131	7.49463791628	-4.56245458943	6.41605671926	-2.63700837545	-0.676037148806	1.85303882501	-2.91083634408
amlodipine_besylate_benazepril_hydrochloride	-22.8363318544	7.13175882512	-6.03982859319	-8.33567682787	-0.918738123972	-6.53316426372	-4.29397440391	-1.07153548528
doxycycline	6.12640582853	18.6709801476	2.58042474653	-0.4892853414	5.94798526911	-1.68513047763	0.706663539631	-0.0246805181222
enoxaparin_sodium	17.0360934036	-1.75774592944	-6.4072321461	5.39058256927	1.37896736226	-1.37292276792	-4.81160199685	-0.585178381413
desoximetasone	-3.23534928647	13.56158875	-13.5767726197	1.71344080611	8.40361411498	3.8802790618	-5.81379205853	-3.12205758671
ethinyl_estradiol_norethindrone_acetate	7.68745247706	15.2144805874	10.9007192296	-0.801853431733	12.9270029423	-5.99952862112	-6.12831288287	-0.481067479781
nifedipine	-1.62155409158	-0.53316537755	-1.10085415277	-9.71521982721	-6.98765708713	-2.53351258461	-9.24502626787	-3.07659750513
ethinyl_estradiol_norelgestromin	0.484418765658	-2.30334326529	1.48461971698	-4.32857886135	-2.23690528882	-6.95025561584	-1.38875604209	-2.95113315427
guaifenesin_hydrocodone_bitartrate	-10.0030297489	-6.44772349713	8.82717242824	4.45980268727	15.8580385824	-1.25763730411	-2.18595021979	0.937855549657
indomethacin	1.78781882599	-6.62010881734	-3.56835809482	-7.48826149478	-1.80948133968	0.147553129599	-3.97791693972	-0.119136624046
conjugated_estrogens_medroxyprogesterone_ace	-1.49823052612	-6.54642454716	3.24236192998	8.9550996925	-2.63977245088	-0.890053911422	-2.90576719667	-1.62095708875
carvedilol	-16.4599812315	-7.6568429215	-5.31574611451	-2.77558530633	-4.83810606774	-8.19286350133	-7.00890110113	-1.82664364503
fenofibrate	-8.44353815765	-6.42888772899	-8.42525215369	7.16264222035	0.722437409661	-5.13956855097	-1.39879873101	9.35997696616
quetiapine_fumarate	9.78575940891	1.49683260588	-0.666680167709	8.9827083626	4.17852554095	-9.95025585693	1.59647198533	-2.16004294333
verapamil_hydrochloride	2.82564245991	-1.30103618105	1.30962455471	-2.04797402161	1.96369856467	-4.03092864092	-6.69402025742	-0.821094565319
ipratropium_bromide	5.76085242507	3.60933952553	2.55509730668	2.19851622777	-1.33119325573	-6.86630242727	1.52184717542	-1.99371835906
ezetimibe_simvastatin	-12.8939797129	1.4350771239	-5.36762551834	2.95553396617	-6.11319699485	-3.11165996413	1.49724167685	6.69082859351
rizatriptan_benzoate	6.67656063507	-2.78513014285	7.28779598968	8.42229733272	0.443227020277	-4.70212336642	3.17501850895	0.00948917546535
glipizide	2.71412852125	-7.65429604661	-5.27801218979	-15.3008453121	-4.77481709517	-10.1648856667	-1.92291469411	2.46910849935
lamotrigine	17.8653186601	6.44744316551	3.30554404465	6.7661312788	4.83432105175	-10.2291797359	-1.17315079943	1.98134845412
ethinyl_estradiol_norgestrel	9.57253577946	-3.51045481967	0.244223983747	-3.14214207039	2.89984656166	5.5590814186	-1.14714629719	-0.167968857889
hydroxyzine_pamoate	-3.53490073025	-14.0197798433	3.87528956173	0.841031360708	5.25759221201	-1.58334715942	6.68248168011	-7.219763065
rabeprazole_sodium	-7.06254072341	12.9375905259	4.18698817202	-1.34809001923	-8.89802867453	-4.36736291061	-2.68270510524	13.7120627643
hydrochlorothiazide_losartan_potassium	-18.5148462237	2.60220050155	-4.59628496738	-9.83059074757	4.27452952755	-3.12566967677	-9.84012446992	-0.472076280174
varenicline	16.5766695973	-11.7898173239	-16.7551663457	15.4937982801	10.9135578009	-2.6249888019	1.03265735573	-4.37769447885
silver_sulfadiazine	-3.28419228143	1.17761053222	-8.97398628456	3.16079540955	-5.62490754742	2.67931840922	5.64554638282	1.94440397884
ciclopirox	3.09096918206	24.5998715513	-8.93344227461	-5.02617769907	-4.6072148735	1.14990823981	0.766521649618	-6.59048627413
